zipcode,sizerank,state,metro,city,zhvi,year,geoid,name,averageincome,incomemoe,households,householdmoe
20634,12077,MD,"California-Lexington Park, MD",Great Mills,"$296,283.40 ",2021,20634,ZCTA5 20634,116123,9412,2915,353
20636,8479,MD,"California-Lexington Park, MD",Hollywood,"$421,799.72 ",2021,20636,ZCTA5 20636,129948,10587,3349,328
20650,8220,MD,"California-Lexington Park, MD",Leonardtown,"$430,729.74 ",2021,20650,ZCTA5 20650,127288,12212,5158,438
20628,21238,MD,"California-Lexington Park, MD",Lexington Park,"$423,036.97 ",2021,20628,ZCTA5 20628,101025,59521,257,117
20653,4835,MD,"California-Lexington Park, MD",Lexington Park,"$306,839.56 ",2021,20653,ZCTA5 20653,81838,9153,10367,633
20659,4979,MD,"California-Lexington Park, MD",Mechanicsville,"$363,600.90 ",2021,20659,ZCTA5 20659,108183,6859,7984,400
20667,21507,MD,"California-Lexington Park, MD",Park Hall,#DIV/0!,2021,20667,ZCTA5 20667,36048,26516,180,111
20680,25459,MD,"California-Lexington Park, MD",Ridge,"$396,146.99 ",2021,20680,ZCTA5 20680,98750,34393,225,79
20684,24917,MD,"California-Lexington Park, MD",Saint Inigoes,"$395,800.32 ",2021,20684,ZCTA5 20684,102361,93427,339,116
20687,24699,MD,"California-Lexington Park, MD",Scotland,"$345,813.01 ",2021,20687,ZCTA5 20687,130463,90770,208,82
20674,24830,MD,"California-Lexington Park, MD",Tall Timbers,"$377,218.98 ",2021,20674,ZCTA5 20674,NA,NA,297,131
20690,24287,MD,"California-Lexington Park, MD",Tall Timbers,"$452,652.19 ",2021,20690,ZCTA5 20690,136339,73574,329,107
20692,22091,MD,"California-Lexington Park, MD",Valley Lee,"$417,264.87 ",2021,20692,ZCTA5 20692,161316,21888,216,108
21613,6858,MD,"Cambridge, MD",Cambridge,"$203,881.28 ",2021,21613,ZCTA5 21613,48281,5557,7439,359
21622,24301,MD,"Cambridge, MD",Church Creek,#DIV/0!,2021,21622,ZCTA5 21622,46932,21744,234,66
21677,27064,MD,"Cambridge, MD",Church Creek,"$407,222.99 ",2021,21677,ZCTA5 21677,59453,27081,201,63
21631,15878,MD,"Cambridge, MD",East New Market,"$286,215.68 ",2021,21631,ZCTA5 21631,62026,18226,1033,153
21634,29717,MD,"Cambridge, MD",Fishing Creek,"$238,197.78 ",2021,21634,ZCTA5 21634,46154,39415,190,60
21643,12843,MD,"Cambridge, MD",Hurlock,"$200,193.47 ",2021,21643,ZCTA5 21643,61115,17180,2009,186
21648,29490,MD,"Cambridge, MD",Madison,#DIV/0!,2021,21648,ZCTA5 21648,140694,52314,44,21
21659,21230,MD,"Cambridge, MD",Rhodesdale,"$230,762.56 ",2021,21659,ZCTA5 21659,81065,16834,393,78
21664,30490,MD,"Cambridge, MD",Secretary,#DIV/0!,2021,21664,ZCTA5 21664,70288,17066,221,59
21669,29836,MD,"Cambridge, MD",Taylors Island,#DIV/0!,2021,21669,ZCTA5 21669,NA,NA,73,37
21672,30346,MD,"Cambridge, MD",Toddville,#DIV/0!,2021,21672,ZCTA5 21672,70577,31434,82,45
21869,21474,MD,"Cambridge, MD",Vienna,"$175,666.14 ",2021,21869,ZCTA5 21869,61071,16318,362,62
21502,1659,MD,"Cumberland, MD-WV",Cumberland,"$120,901.98 ",2021,21502,ZCTA5 21502,53122,2589,16681,460
21524,30490,MD,"Cumberland, MD-WV",Cumberland,#DIV/0!,2021,21524,ZCTA5 21524,56736,27438,289,84
21529,23217,MD,"Cumberland, MD-WV",Cumberland,"$143,899.92 ",2021,21529,ZCTA5 21529,47120,18821,261,60
21530,20825,MD,"Cumberland, MD-WV",Flintstone,"$190,529.90 ",2021,21530,ZCTA5 21530,57143,3980,806,157
21532,8562,MD,"Cumberland, MD-WV",Frostburg,"$141,450.25 ",2021,21532,ZCTA5 21532,50349,6660,4867,296
21766,25020,MD,"Cumberland, MD-WV",Little Orleans,#DIV/0!,2021,21766,ZCTA5 21766,53036,19630,290,107
21539,17677,MD,"Cumberland, MD-WV",Lonaconing,"$89,669.98 ",2021,21539,ZCTA5 21539,51442,7032,992,142
21545,19264,MD,"Cumberland, MD-WV",Mount Savage,"$99,993.17 ",2021,21545,ZCTA5 21545,48654,16555,770,115
21555,18550,MD,"Cumberland, MD-WV",Oldtown,"$163,356.54 ",2021,21555,ZCTA5 21555,52083,32173,636,147
21557,19563,MD,"Cumberland, MD-WV",Rawlings,"$137,931.02 ",2021,21557,ZCTA5 21557,45093,14318,764,240
21562,16520,MD,"Cumberland, MD-WV",Westernport,"$80,028.82 ",2021,21562,ZCTA5 21562,46961,10017,1195,177
21612,24412,MD,"Easton, MD",Bozman,"$786,401.29 ",2021,21612,ZCTA5 21612,101042,45629,283,114
21652,29551,MD,"Easton, MD",Bozman,#DIV/0!,2021,21652,ZCTA5 21652,110846,16993,103,53
21625,18434,MD,"Easton, MD",Cordova,"$374,716.73 ",2021,21625,ZCTA5 21625,91458,21653,796,102
21601,5085,MD,"Easton, MD",Easton,"$359,341.14 ",2021,21601,ZCTA5 21601,77069,5331,10094,341
21647,28781,MD,"Easton, MD",McDaniel,"$430,785.93 ",2021,21647,ZCTA5 21647,100583,19096,183,68
21654,21166,MD,"Easton, MD",Oxford,"$703,584.11 ",2021,21654,ZCTA5 21654,80833,16186,616,108
21662,24425,MD,"Easton, MD",Royal Oak,"$841,695.95 ",2021,21662,ZCTA5 21662,155982,80499,275,62
21624,29277,MD,"Easton, MD",Saint Michaels,#DIV/0!,2021,21624,ZCTA5 21624,NA,NA,116,57
21663,16172,MD,"Easton, MD",Saint Michaels,"$535,930.06 ",2021,21663,ZCTA5 21663,71765,10824,1630,169
21665,26097,MD,"Easton, MD",Sherwood,"$570,539.56 ",2021,21665,ZCTA5 21665,132917,64837,58,32
21671,24007,MD,"Easton, MD",Tilghman,"$375,872.37 ",2021,21671,ZCTA5 21671,55081,17673,368,93
21673,16778,MD,"Easton, MD",Trappe,"$336,283.40 ",2021,21673,ZCTA5 21673,71131,13663,1197,152
21676,26790,MD,"Easton, MD",Wittman,"$379,559.94 ",2021,21676,ZCTA5 21676,100500,63510,238,121
21679,26613,MD,"Easton, MD",Wye Mills,"$510,294.39 ",2021,21679,ZCTA5 21679,NA,NA,151,66
21713,8705,MD,"Hagerstown-Martinsburg, MD-WV",Boonsboro,"$331,710.81 ",2021,21713,ZCTA5 21713,98472,21416,3799,308
21719,23934,MD,"Hagerstown-Martinsburg, MD-WV",Cascade,"$215,801.99 ",2021,21719,ZCTA5 21719,76719,17764,358,67
21711,23502,MD,"Hagerstown-Martinsburg, MD-WV",Clear Spring,#DIV/0!,2021,21711,ZCTA5 21711,81776,29227,497,115
21722,11914,MD,"Hagerstown-Martinsburg, MD-WV",Clear Spring,"$293,680.32 ",2021,21722,ZCTA5 21722,78592,17218,2202,330
21733,20013,MD,"Hagerstown-Martinsburg, MD-WV",Fairplay,"$325,657.29 ",2021,21733,ZCTA5 21733,87198,21254,361,106
21734,30490,MD,"Hagerstown-Martinsburg, MD-WV",Funkstown,#DIV/0!,2021,21734,ZCTA5 21734,38235,7321,506,139
21740,321,MD,"Hagerstown-Martinsburg, MD-WV",Hagerstown,"$213,923.18 ",2021,21740,ZCTA5 21740,52065,2969,24763,670
21750,15121,MD,"Hagerstown-Martinsburg, MD-WV",Hancock,"$182,594.09 ",2021,21750,ZCTA5 21750,47652,9741,1567,184
21756,15813,MD,"Hagerstown-Martinsburg, MD-WV",Keedysville,"$364,834.99 ",2021,21756,ZCTA5 21756,95500,39620,1192,201
21767,25589,MD,"Hagerstown-Martinsburg, MD-WV",Maugansville,"$217,613.54 ",2021,21767,ZCTA5 21767,44018,11693,416,144
21742,2933,MD,"Hagerstown-Martinsburg, MD-WV",Paramount-Long Meadow,"$271,279.51 ",2021,21742,ZCTA5 21742,73397,6828,13341,593
21779,20956,MD,"Hagerstown-Martinsburg, MD-WV",Rohrersville,"$383,187.40 ",2021,21779,ZCTA5 21779,104289,53374,583,205
21782,15258,MD,"Hagerstown-Martinsburg, MD-WV",Sharpsburg,"$284,018.14 ",2021,21782,ZCTA5 21782,77929,7403,1699,188
21783,10103,MD,"Hagerstown-Martinsburg, MD-WV",Smithsburg,"$294,892.35 ",2021,21783,ZCTA5 21783,89188,10133,3491,304
21795,10565,MD,"Hagerstown-Martinsburg, MD-WV",Williamsport,"$263,105.01 ",2021,21795,ZCTA5 21795,71302,9362,3638,341
21913,30490,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecilton,"$242,807.17 ",2021,21913,ZCTA5 21913,73750,43477,382,117
21914,28890,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Charlestown,"$249,463.17 ",2021,21914,ZCTA5 21914,65417,44300,353,120
21915,17166,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chesapeake City,"$333,214.59 ",2021,21915,ZCTA5 21915,80293,7934,1225,152
21917,16549,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Colora,"$321,961.93 ",2021,21917,ZCTA5 21917,95430,13626,617,115
21918,13869,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Conowingo,"$307,953.31 ",2021,21918,ZCTA5 21918,76394,21248,1611,234
21919,16470,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Earleville,"$299,217.52 ",2021,21919,ZCTA5 21919,113688,31116,1398,238
21920,28440,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Elkton,#DIV/0!,2021,21920,ZCTA5 21920,83833,33827,278,133
21921,1286,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Elkton,"$282,343.13 ",2021,21921,ZCTA5 21921,76214,4950,16825,578
21901,7527,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",North East,"$301,336.78 ",2021,21901,ZCTA5 21901,92048,7903,6633,476
21903,13093,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Perryville,"$268,872.37 ",2021,21903,ZCTA5 21903,76016,13845,2196,220
21904,12110,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Port Deposit,"$313,321.25 ",2021,21904,ZCTA5 21904,88657,13067,2442,248
21911,9558,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Rising Sun,"$305,535.54 ",2021,21911,ZCTA5 21911,87303,12875,4074,303
21912,18424,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Warwick,"$441,667.31 ",2021,21912,ZCTA5 21912,71995,50669,553,179
21821,27553,MD,"Salisbury, MD-DE",,"$162,150.59 ",2021,21821,ZCTA5 21821,36875,8271,369,69
21837,14778,MD,"Salisbury, MD-DE",,"$213,982.39 ",2021,21837,ZCTA5 21837,69457,14304,1188,154
21842,10032,MD,"Salisbury, MD-DE",,"$355,011.25 ",2021,21842,ZCTA5 21842,63630,5600,5498,344
21822,16459,MD,"Salisbury, MD-DE",Allen,"$264,754.97 ",2021,21822,ZCTA5 21822,46410,23738,953,226
21811,5154,MD,"Salisbury, MD-DE",Berlin,"$335,413.36 ",2021,21811,ZCTA5 21811,79337,4681,10235,473
21813,17911,MD,"Salisbury, MD-DE",Bishopville,"$440,041.82 ",2021,21813,ZCTA5 21813,92813,31352,1095,238
21814,28519,MD,"Salisbury, MD-DE",Bivalve,#DIV/0!,2021,21814,ZCTA5 21814,94844,82706,55,55
21817,15370,MD,"Salisbury, MD-DE",Crisfield,"$121,250.04 ",2021,21817,ZCTA5 21817,48022,5673,1794,234
21875,11383,MD,"Salisbury, MD-DE",Delmar,"$226,424.21 ",2021,21875,ZCTA5 21875,65294,3211,2939,319
21824,29962,MD,"Salisbury, MD-DE",Ewell,#DIV/0!,2021,21824,ZCTA5 21824,77738,35139,86,67
21826,13604,MD,"Salisbury, MD-DE",Fruitland,"$181,550.21 ",2021,21826,ZCTA5 21826,54875,8933,1923,184
21829,27859,MD,"Salisbury, MD-DE",Girdletree,#DIV/0!,2021,21829,ZCTA5 21829,133375,84775,163,80
21830,12886,MD,"Salisbury, MD-DE",Hebron,"$236,186.45 ",2021,21830,ZCTA5 21830,89899,24803,1711,278
21838,19378,MD,"Salisbury, MD-DE",Marion Station,"$173,816.80 ",2021,21838,ZCTA5 21838,78310,9601,766,128
21840,25937,MD,"Salisbury, MD-DE",Nanticoke,"$188,082.22 ",2021,21840,ZCTA5 21840,80724,73211,165,82
21841,22976,MD,"Salisbury, MD-DE",Newark,"$272,610.18 ",2021,21841,ZCTA5 21841,87928,22808,427,145
21849,14986,MD,"Salisbury, MD-DE",Parsonsburg,"$233,965.56 ",2021,21849,ZCTA5 21849,62285,11966,1423,233
21850,17243,MD,"Salisbury, MD-DE",Pittsville,"$219,952.32 ",2021,21850,ZCTA5 21850,67813,9318,1364,237
21851,11467,MD,"Salisbury, MD-DE",Pocomoke City,"$163,549.85 ",2021,21851,ZCTA5 21851,47656,13237,3027,249
21853,9343,MD,"Salisbury, MD-DE",Princess Anne,"$165,459.57 ",2021,21853,ZCTA5 21853,46558,12810,3649,323
21856,23287,MD,"Salisbury, MD-DE",Quantico,"$210,404.75 ",2021,21856,ZCTA5 21856,53137,14024,349,149
21801,3557,MD,"Salisbury, MD-DE",Salisbury,"$216,173.56 ",2021,21801,ZCTA5 21801,60466,5942,11285,481
21804,2265,MD,"Salisbury, MD-DE",Salisbury,"$183,727.08 ",2021,21804,ZCTA5 21804,58900,5502,15264,633
21861,28383,MD,"Salisbury, MD-DE",Sharptown,"$157,801.22 ",2021,21861,ZCTA5 21861,74609,6091,283,58
21863,13195,MD,"Salisbury, MD-DE",Snow Hill,"$222,501.00 ",2021,21863,ZCTA5 21863,61019,7136,1836,191
21864,25254,MD,"Salisbury, MD-DE",Stockton,"$164,462.34 ",2021,21864,ZCTA5 21864,63250,32826,253,80
21865,26251,MD,"Salisbury, MD-DE",Tyaskin,"$194,475.16 ",2021,21865,ZCTA5 21865,110278,29464,172,73
21871,13190,MD,"Salisbury, MD-DE",Westover,"$188,133.54 ",2021,21871,ZCTA5 21871,57857,22092,704,139
21872,22417,MD,"Salisbury, MD-DE",Whaleyville,#DIV/0!,2021,21872,ZCTA5 21872,101276,6954,212,88
21874,16680,MD,"Salisbury, MD-DE",Willards,"$211,864.90 ",2021,21874,ZCTA5 21874,66447,13357,744,132
20607,10270,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Accokeek,"$487,114.28 ",2021,20607,ZCTA5 20607,141992,14314,3932,363
21710,14244,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Adamstown,"$535,621.57 ",2021,21710,ZCTA5 21710,140769,17778,1740,211
20608,23999,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Aquasco,"$377,281.90 ",2021,20608,ZCTA5 20608,75313,8976,264,72
20861,17690,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Ashton,"$808,462.10 ",2021,20861,ZCTA5 20861,165046,28369,1135,222
20838,28619,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Barnesville,#DIV/0!,2021,20838,ZCTA5 20838,141667,115434,90,36
20842,15721,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Barnesville,"$649,667.98 ",2021,20842,ZCTA5 20842,140417,49172,661,93
20611,24962,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bel Alton,"$403,564.77 ",2021,20611,ZCTA5 20611,117697,26029,429,102
20705,3251,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Beltsville,"$395,485.93 ",2021,20705,ZCTA5 20705,95802,2448,8958,576
20814,3605,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,"$765,443.68 ",2021,20814,ZCTA5 20814,144655,10032,13429,559
20816,7251,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,"$1,135,366.80 ",2021,20816,ZCTA5 20816,213828,12000,6373,330
20817,2103,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,"$1,037,102.90 ",2021,20817,ZCTA5 20817,217674,11750,13619,524
20710,9713,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bladensburg,"$299,089.20 ",2021,20710,ZCTA5 20710,54435,3408,3497,387
20715,4394,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$422,310.19 ",2021,20715,ZCTA5 20715,130847,6188,8996,444
20716,5544,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$386,479.45 ",2021,20716,ZCTA5 20716,109177,3276,8805,466
20720,4736,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$509,100.60 ",2021,20720,ZCTA5 20720,147635,14882,8147,395
20721,3593,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$515,703.02 ",2021,20721,ZCTA5 20721,148158,19100,10364,707
20613,8128,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brandywine,"$454,072.08 ",2021,20613,ZCTA5 20613,136111,14921,5058,346
20862,25088,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brinklow,#DIV/0!,2021,20862,ZCTA5 20862,165724,7019,155,56
20833,10277,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brookeville,"$682,778.29 ",2021,20833,ZCTA5 20833,186888,19322,2615,328
21716,12545,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brunswick,"$313,395.76 ",2021,21716,ZCTA5 21716,87134,15285,2535,205
20616,11829,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bryans Road,"$351,324.50 ",2021,20616,ZCTA5 20616,101192,11800,2468,207
20617,24096,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bryantown,"$473,928.66 ",2021,20617,ZCTA5 20617,113478,48163,198,69
20866,7312,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Burtonsville,"$395,853.80 ",2021,20866,ZCTA5 20866,127937,9574,5006,464
20818,18514,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cabin John,"$1,046,536.03 ",2021,20818,ZCTA5 20818,205391,36080,755,110
20743,2111,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Capitol Heights,"$295,482.23 ",2021,20743,ZCTA5 20743,68762,5124,15013,638
20623,15900,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cheltenham,"$451,225.44 ",2021,20623,ZCTA5 20623,126591,31018,830,106
20732,9730,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Chesapeake Beach,"$378,434.53 ",2021,20732,ZCTA5 20732,120358,9310,4069,311
20815,3318,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Chevy Chase,"$1,145,201.79 ",2021,20815,ZCTA5 20815,175053,16024,13233,507
20871,5700,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarksburg,"$544,760.75 ",2021,20871,ZCTA5 20871,150588,9413,8185,581
20735,1996,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clinton,"$385,224.71 ",2021,20735,ZCTA5 20735,113809,5232,13117,451
20625,22426,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cobb Island,"$303,536.72 ",2021,20625,ZCTA5 20625,115491,84882,444,207
20740,1964,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",College Park,"$387,419.81 ",2021,20740,ZCTA5 20740,70515,7153,11182,580
20722,12194,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cottage City,"$348,475.11 ",2021,20722,ZCTA5 20722,77146,12973,2135,190
20872,8506,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Damascus,"$459,290.95 ",2021,20872,ZCTA5 20872,127604,11549,4510,314
20855,7145,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Derwood,"$586,509.91 ",2021,20855,ZCTA5 20855,139899,5133,6140,391
20839,27553,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Dickerson,#DIV/0!,2021,20839,ZCTA5 20839,138833,63614,62,46
20747,1866,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District Heights,"$308,259.49 ",2021,20747,ZCTA5 20747,67136,4282,16493,686
20629,28674,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Dowell,"$390,710.81 ",2021,20629,ZCTA5 20629,76618,51461,332,121
20754,11586,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Dunkirk,"$537,581.24 ",2021,20754,ZCTA5 20754,141480,14535,2277,188
20737,5140,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",East Riverdale,"$358,453.07 ",2021,20737,ZCTA5 20737,78947,5908,6492,352
20781,8663,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Edmonston,"$404,289.02 ",2021,20781,ZCTA5 20781,89846,15592,4291,307
21727,12267,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Emmitsburg,"$296,553.94 ",2021,21727,ZCTA5 21727,77845,11311,1882,200
20632,25654,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Faulkner,#DIV/0!,2021,20632,ZCTA5 20632,NA,NA,131,65
20745,3761,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Forest Heights,"$327,434.58 ",2021,20745,ZCTA5 20745,73228,4115,11674,568
20744,613,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fort Washington,"$399,740.86 ",2021,20744,ZCTA5 20744,112260,4249,19724,788
21701,1938,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick,"$353,335.81 ",2021,21701,ZCTA5 21701,90531,2423,17029,677
21702,1459,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick,"$357,219.20 ",2021,21702,ZCTA5 21702,92267,4156,17018,617
21703,2016,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick,"$336,424.42 ",2021,21703,ZCTA5 21703,96906,3604,14415,628
21704,7715,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick,"$526,540.73 ",2021,21704,ZCTA5 21704,152330,11099,5381,330
20877,2194,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Gaithersburg,"$404,810.60 ",2021,20877,ZCTA5 20877,77264,8483,12496,506
20878,322,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Gaithersburg,"$604,643.42 ",2021,20878,ZCTA5 20878,130469,7018,24477,716
20879,3677,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Gaithersburg,"$379,177.66 ",2021,20879,ZCTA5 20879,96197,8243,8836,468
20882,7685,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Gaithersburg,"$668,202.79 ",2021,20882,ZCTA5 20882,159898,14140,4657,316
20896,23098,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Garrett Park,"$905,598.35 ",2021,20896,ZCTA5 20896,241875,38616,336,52
20841,8297,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Germantown,"$715,778.38 ",2021,20841,ZCTA5 20841,167353,22446,2920,321
20874,395,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Germantown,"$359,478.85 ",2021,20874,ZCTA5 20874,103443,5996,22011,754
20876,4537,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Germantown,"$412,004.03 ",2021,20876,ZCTA5 20876,99643,9146,8598,417
20812,29781,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Glen Echo,#DIV/0!,2021,20812,ZCTA5 20812,131250,81430,99,44
20769,11345,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Glenn Dale,"$540,129.77 ",2021,20769,ZCTA5 20769,150077,22109,2173,254
20785,1496,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Greater Landover,"$312,158.34 ",2021,20785,ZCTA5 20785,77829,3977,15401,567
20770,4907,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Greenbelt,"$241,154.70 ",2021,20770,ZCTA5 20770,74180,5305,12019,491
20612,29349,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Hughesville,#DIV/0!,2021,20612,ZCTA5 20612,NA,NA,69,51
20637,12230,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Hughesville,"$495,729.21 ",2021,20637,ZCTA5 20637,130547,22542,2035,223
20639,7782,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Huntingtown,"$524,284.67 ",2021,20639,ZCTA5 20639,136875,17382,4705,369
20782,2885,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Hyattsville,"$402,016.19 ",2021,20782,ZCTA5 20782,71819,4766,12286,614
21754,9166,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Ijamsville,"$545,061.28 ",2021,21754,ZCTA5 21754,152216,18583,2218,234
20640,9271,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Indian Head,"$279,051.18 ",2021,20640,ZCTA5 20640,80375,12999,4042,341
20645,26363,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Issue,"$429,054.65 ",2021,20645,ZCTA5 20645,131719,52694,268,66
21755,11963,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson,"$454,266.60 ",2021,21755,ZCTA5 21755,113631,25079,2017,223
20895,6591,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Kensington,"$699,126.64 ",2021,20895,ZCTA5 20895,158204,12900,7082,442
21757,16454,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Keymar,"$371,604.10 ",2021,21757,ZCTA5 21757,85862,16000,1000,107
21758,12854,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Knoxville,"$369,858.23 ",2021,21758,ZCTA5 21758,96863,13697,1691,212
20646,5635,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",La Plata,"$411,453.53 ",2021,20646,ZCTA5 20646,119306,9676,7001,360
20784,4385,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Landover Hills,"$339,987.38 ",2021,20784,ZCTA5 20784,76830,5871,10120,596
20783,825,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Langley Park,"$379,952.26 ",2021,20783,ZCTA5 20783,71391,4534,13533,585
20706,1184,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Lanham Seabrook,"$391,443.24 ",2021,20706,ZCTA5 20706,91668,3880,13111,618
20707,2365,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Laurel,"$362,857.48 ",2021,20707,ZCTA5 20707,91315,6779,13525,620
20708,3932,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Laurel,"$414,809.30 ",2021,20708,ZCTA5 20708,73025,7421,10279,436
20657,5338,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Lusby,"$293,817.12 ",2021,20657,ZCTA5 20657,108640,16298,7253,473
20658,24787,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Marbury,"$309,265.27 ",2021,20658,ZCTA5 20658,75500,19916,394,86
20622,12064,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Mechanicsville,"$433,729.07 ",2021,20622,ZCTA5 20622,101544,24819,1609,288
